date,CO,year,month,day
2013-08-11,0.21208333661779763,2013,8,11
2013-08-12,0.255000004955326,2013,8,12
2013-08-13,0.19263889191465244,2013,8,13
2013-08-14,0.20254630022164846,2013,8,14
2013-08-15,0.22000000389913718,2013,8,15
2013-08-16,0.2483333384307722,2013,8,16
2013-08-17,0.19666667028019824,2013,8,17
2013-08-18,0.19500000302990275,2013,8,18
2013-08-19,0.27217593217544533,2013,8,19
2013-08-20,0.20495370816508376,2013,8,20
2013-08-21,0.21375000501672425,2013,8,21
2013-08-22,0.3471296377031616,2013,8,22
2013-08-23,0.3758333414793014,2013,8,23
2013-08-24,0.300000006146729,2013,8,24
2013-08-25,0.18958333674818276,2013,8,25
2013-08-26,0.20342592998856193,2013,8,26
2013-08-27,0.21435185666368517,2013,8,27
2013-08-28,0.2095833379464845,2013,8,28
2013-08-29,0.2146759302493323,2013,8,29
2013-08-30,0.23416667201866706,2013,8,30
2013-08-31,0.23666667115564147,2013,8,31
2013-09-01,0.2345833370772501,2013,9,1
2013-09-02,0.2554166728941103,2013,9,2
2013-09-03,0.28250000663101676,2013,9,3
2013-09-04,0.26333333961665634,2013,9,4
2013-09-05,0.2200000051098565,2013,9,5
2013-09-06,0.26291667281960446,2013,9,6
2013-09-07,0.2325000058238705,2013,9,7
2013-09-08,0.2145833377726376,2013,9,8
2013-09-09,0.2904629690365659,2013,9,9
2013-09-10,0.27333333920687436,2013,9,10
2013-09-11,0.22791667118047676,2013,9,11
2013-09-12,0.3079166716585557,2013,9,12
2013-09-13,0.3279166722980638,2013,9,13
2013-09-14,0.3308796347808783,2013,9,14
2013-09-15,0.324583338573575,2013,9,15
2013-09-16,0.29138889479692337,2013,9,16
2013-09-17,0.3268518587229428,2013,9,17
2013-09-18,0.24425926453054503,2013,9,18
2013-09-19,0.24828704253390985,2013,9,19
2013-09-20,0.2740740777683203,2013,9,20
2013-09-21,0.2650000036073228,2013,9,21
2013-09-22,0.2916666706713537,2013,9,22
2013-09-23,0.4187500059294204,2013,9,23
2013-09-24,0.4332407470723545,2013,9,24
2013-09-25,0.42166667394340035,2013,9,25
2013-09-26,0.4858333399519324,2013,9,26
2013-09-27,0.35083333958561225,2013,9,27
2013-09-28,0.20333333763604364,2013,9,28
2013-09-29,0.18833333694686494,2013,9,29
2013-09-30,0.22583333896473048,2013,9,30
2013-10-01,0.2008333374125262,2013,10,1
2013-10-02,0.3262500047994157,2013,10,2
2013-10-03,0.3212500064012905,2013,10,3
2013-10-04,0.2608333395483593,2013,10,4
2013-10-05,0.3229166725960871,2013,10,5
2013-10-06,0.2445833374746144,2013,10,6
2013-10-07,0.3583796354390129,2013,10,7
2013-10-08,0.47180555958507786,2013,10,8
2013-10-09,0.4429166721490522,2013,10,9
2013-10-10,0.4008333395545682,2013,10,10
2013-10-11,0.3100000067614019,2013,10,11
2013-10-12,0.24166667197520533,2013,10,12
2013-10-13,0.237916672291855,2013,10,13
2013-10-14,0.34875000749404234,2013,10,14
2013-10-15,0.3033796356714986,2013,10,15
2013-10-16,0.3462500063081582,2013,10,16
2013-10-17,0.4508333381886283,2013,10,17
2013-10-18,0.583333339355886,2013,10,18
2013-10-19,0.3287500065130492,2013,10,19
2013-10-20,0.24541667258987823,2013,10,20
2013-10-21,0.3795833407590787,2013,10,21
2013-10-22,0.31500000646337867,2013,10,22
2013-10-23,0.2816666725712518,2013,10,23
2013-10-24,0.3441666742786765,2013,10,24
2013-10-25,0.35375000579903526,2013,10,25
2013-10-26,0.3095833403368791,2013,10,26
2013-10-27,0.46333333890264233,2013,10,27
2013-10-28,0.5033333402747909,2013,10,28
2013-10-29,0.28083333928758897,2013,10,29
2013-10-30,0.3429166724905372,2013,10,30
2013-10-31,0.5237500064074992,2013,10,31
2013-11-01,0.41625000735123957,2013,11,1
2013-11-02,0.3570833408894638,2013,11,2
2013-11-03,0.30083333992709715,2013,11,3
2013-11-04,0.2670833400450647,2013,11,4
2013-11-05,0.24083333838110169,2013,11,5
2013-11-06,0.40458333908269806,2013,11,6
2013-11-07,0.29000000723948083,2013,11,7
2013-11-08,0.31375000706563394,2013,11,8
2013-11-09,0.2575000065068404,2013,11,9
2013-11-10,0.3079166719689965,2013,11,10
2013-11-11,0.5354166715095441,2013,11,11
2013-11-12,0.4341666748436788,2013,11,12
2013-11-13,0.2712963023222983,2013,11,13
2013-11-14,0.3319444515155973,2013,11,14
2013-11-15,0.30166667389372986,2013,11,15
2013-11-16,0.31916667421658834,2013,11,16
2013-11-17,0.34708334052314366,2013,11,17
2013-11-18,0.4429166741048296,2013,11,18
2013-11-19,0.48958334208776555,2013,11,19
2013-11-20,0.35416667284443976,2013,11,20
2013-11-21,0.30958334064731996,2013,11,21
2013-11-22,0.33458334008852636,2013,11,22
2013-11-23,0.42625000706563393,2013,11,23
2013-11-24,0.40458334075907865,2013,11,24
2013-11-25,0.5252777833491563,2013,11,25
2013-11-26,0.43125000742298586,2013,11,26
2013-11-27,0.3157870429809447,2013,11,27
2013-11-28,0.3961111168687543,2013,11,28
2013-11-29,0.7076388949597323,2013,11,29
2013-11-30,0.5858333398898442,2013,11,30
2013-12-01,0.3545833399519324,2013,12,1
2013-12-02,0.6350000055506825,2013,12,2
2013-12-03,0.7812500049360097,2013,12,3
2013-12-04,0.91916666974624,2013,12,4
2013-12-05,0.8891666703547041,2013,12,5
2013-12-06,0.562083342174689,2013,12,6
2013-12-07,0.660416672937572,2013,12,7
2013-12-08,0.7504166682561239,2013,12,8
2013-12-09,0.6691666733473539,2013,12,9
2013-12-10,0.6391666724657019,2013,12,10
2013-12-11,0.565000005501012,2013,12,11
2013-12-12,0.6512500051409006,2013,12,12
2013-12-13,0.773333337282141,2013,12,13
2013-12-14,0.6704166725277901,2013,12,14
2013-12-15,0.6041666729996602,2013,12,15
2013-12-16,0.5404166718944907,2013,12,16
2013-12-17,0.5475463023271273,2013,12,17
2013-12-18,0.5262500055755178,2013,12,18
2013-12-19,0.33597222829789475,2013,12,19
2013-12-20,0.35041667322317754,2013,12,20
2013-12-21,0.5804166741669178,2013,12,21
2013-12-22,0.6683333373318116,2013,12,22
2013-12-23,0.6437500038908588,2013,12,23
2013-12-24,0.2925000076803069,2013,12,24
2013-12-25,0.2300000055382649,2013,12,25
2013-12-26,0.29500000700354573,2013,12,26
2013-12-27,0.27166667360191543,2013,12,27
2013-12-28,0.27041667280718684,2013,12,28
2013-12-29,0.3679166735770802,2013,12,29
2013-12-30,0.5020833403492967,2013,12,30
2013-12-31,0.37875000710288687,2013,12,31
2014-01-01,0.2741666744152705,2014,1,1
2014-01-02,0.2775000065047708,2014,1,2
2014-01-03,0.2716666726085047,2014,1,3
2014-01-04,0.24041667245328427,2014,1,4
2014-01-05,0.25875000658755504,2014,1,5
2014-01-06,0.3041666742414236,2014,1,6
2014-01-07,0.3749537108190082,2014,1,7
2014-01-08,0.6303240791653041,2014,1,8
2014-01-09,0.7178703768454767,2014,1,9
2014-01-10,0.7656944478758508,2014,1,10
2014-01-11,0.6341666725153724,2014,1,11
2014-01-12,0.7029166702181101,2014,1,12
2014-01-13,0.40120371116532216,2014,1,13
2014-01-14,0.3059722290201871,2014,1,14
2014-01-15,0.3962500059666733,2014,1,15
2014-01-16,0.33083334028099975,2014,1,16
2014-01-17,0.355833340374132,2014,1,17
2014-01-18,0.34375000741953654,2014,1,18
2014-01-19,0.37458334083979333,2014,1,19
2014-01-20,0.36875000707805156,2014,1,20
2014-01-21,0.4508333393372595,2014,1,21
2014-01-22,0.42375000622123477,2014,1,22
2014-01-23,0.5333333380520343,2014,1,23
2014-01-24,0.6970833356802663,2014,1,24
2014-01-25,0.36875000667447844,2014,1,25
2014-01-26,0.5829166732728481,2014,1,26
2014-01-27,0.29333334090188146,2014,1,27
2014-01-28,0.3079166737695535,2014,1,28
2014-01-29,0.3387500064137081,2014,1,29
2014-01-30,0.37916667424142364,2014,1,30
2014-01-31,0.3483333405728142,2014,1,31
2014-02-01,0.2779166744711498,2014,2,1
2014-02-02,0.34958334142963093,2014,2,2
2014-02-03,0.47435185849942546,2014,2,3
2014-02-04,0.33958334044242894,2014,2,4
2014-02-05,0.3038425999486612,2014,2,5
2014-02-06,0.30375000803420943,2014,2,6
2014-02-07,0.3137500075002511,2014,2,7
2014-02-08,0.28583334069699046,2014,2,8
2014-02-09,0.37000000771755975,2014,2,9
2014-02-10,0.31208333978429437,2014,2,10
2014-02-11,0.36287037689859664,2014,2,11
2014-02-12,0.42500000596046444,2014,2,12
2014-02-13,0.3791666743035118,2014,2,13
2014-02-14,0.27166667353982726,2014,2,14
2014-02-15,0.3291666734032333,2014,2,15
2014-02-16,0.4587500056872765,2014,2,16
2014-02-17,0.5835648195197185,2014,2,17
2014-02-18,0.4983333404486378,2014,2,18
2014-02-19,0.6910185223652258,2014,2,19
2014-02-20,0.5696759310378521,2014,2,20
2014-02-21,0.3350000071339309,2014,2,21
2014-02-22,0.3704166744525234,2014,2,22
2014-02-23,0.4512500064447522,2014,2,23
2014-02-24,0.36500000683590766,2014,2,24
2014-02-25,0.3391666740179062,2014,2,25
2014-02-26,0.3341666739434004,2014,2,26
2014-02-27,0.39833334057281417,2014,2,27
2014-02-28,0.32750000832602383,2014,2,28
2014-03-01,0.294583340951552,2014,3,1
2014-03-02,0.25375000660618147,2014,3,2
2014-03-03,0.2912500078479449,2014,3,3
2014-03-04,0.30208334121853114,2014,3,4
2014-03-05,0.3604166734032333,2014,3,5
2014-03-06,0.5254166729127367,2014,3,6
2014-03-07,0.5033333404920995,2014,3,7
2014-03-08,0.540833339560777,2014,3,8
2014-03-09,0.38083334087083737,2014,3,9
2014-03-10,0.4941666748995582,2014,3,10
2014-03-11,0.4725000060473879,2014,3,11
2014-03-12,0.4379166732231776,2014,3,12
2014-03-13,0.452083339728415,2014,3,13
2014-03-14,0.5387500057617823,2014,3,14
2014-03-15,0.4700000087420146,2014,3,15
2014-03-16,0.42083334087704616,2014,3,16
2014-03-17,0.510416672223558,2014,3,17
2014-03-18,0.5554166725526254,2014,3,18
2014-03-19,0.39916667329768335,2014,3,19
2014-03-20,0.46958333980292083,2014,3,20
2014-03-21,0.3783333404300113,2014,3,21
2014-03-22,0.278750007878989,2014,3,22
2014-03-23,0.2983333410074313,2014,3,23
2014-03-24,0.43375000624607,2014,3,24
2014-03-25,0.31583334179595113,2014,3,25
2014-03-26,0.33125000751266875,2014,3,26
2014-03-27,0.45750000725189843,2014,3,27
2014-03-28,0.4112500057245294,2014,3,28
2014-03-29,0.3666666745208204,2014,3,29
2014-03-30,0.3365217469308687,2014,3,30
2014-03-31,0.42958333920687436,2014,3,31
2014-04-01,0.3687500069228311,2014,4,1
2014-04-02,0.3508333406411111,2014,4,2
2014-04-03,0.3355092666974222,2014,4,3
2014-04-04,0.3204166744214793,2014,4,4
2014-04-05,0.33541667386889457,2014,4,5
2014-04-06,0.4308333392565449,2014,4,6
2014-04-07,0.44967593171254355,2014,4,7
2014-04-08,0.425509267145147,2014,4,8
2014-04-09,0.4450000071277221,2014,4,9
2014-04-10,0.38666667363916835,2014,4,10
2014-04-11,0.4100000069476664,2014,4,11
2014-04-12,0.3004166737819711,2014,4,12
2014-04-13,0.33750000735744834,2014,4,13
2014-04-14,0.38125000673656667,2014,4,14
2014-04-15,0.3316666737819711,2014,4,15
2014-04-16,0.3570833414793015,2014,4,16
2014-04-17,0.29541667321076,2014,4,17
2014-04-18,0.27625000681728124,2014,4,18
2014-04-19,0.3200000071898103,2014,4,19
2014-04-20,0.234583339219292,2014,4,20
2014-04-21,0.2771296360426479,2014,4,21
2014-04-22,0.3136574147027676,2014,4,22
2014-04-23,0.30763889527362254,2014,4,23
2014-04-24,0.31287037783336863,2014,4,24
2014-04-25,0.30935185984190966,2014,4,25
2014-04-26,0.3000000075747569,2014,4,26
2014-04-27,0.2941666736577948,2014,4,27
2014-04-28,0.3011574138369825,2014,4,28
2014-04-29,0.32962963662489697,2014,4,29
2014-04-30,0.29981482183146807,2014,4,30
2014-05-01,0.2608333396414916,2014,5,1
2014-05-02,0.29500000638266405,2014,5,2
2014-05-03,0.2491666726147135,2014,5,3
2014-05-04,0.289166673583289,2014,5,4
2014-05-05,0.3770833397905032,2014,5,5
2014-05-06,0.3745833401878675,2014,5,6
2014-05-07,0.4187500070159634,2014,5,7
2014-05-08,0.3837500076120099,2014,5,8
2014-05-09,0.3141666735212008,2014,5,9
2014-05-10,0.31375000656892854,2014,5,10
2014-05-11,0.2675000060039262,2014,5,11
2014-05-12,0.3162500067614019,2014,5,12
2014-05-13,0.26712963504509796,2014,5,13
2014-05-14,0.2895833384866516,2014,5,14
2014-05-15,0.2708333391075333,2014,5,15
2014-05-16,0.28518519056616004,2014,5,16
2014-05-17,0.27416667180756726,2014,5,17
2014-05-18,0.27291667194416125,2014,5,18
2014-05-19,0.29250000628332296,2014,5,19
2014-05-20,0.2833333397594591,2014,5,20
2014-05-21,0.276666672496746,2014,5,21
2014-05-22,0.28000000584870577,2014,5,22
2014-05-23,0.29208333939313885,2014,5,23
2014-05-24,0.28000000553826493,2014,5,24
2014-05-25,0.27541667272647224,2014,5,25
2014-05-26,0.2850000060473879,2014,5,26
2014-05-27,0.2842129689779271,2014,5,27
2014-05-28,0.27708333916962147,2014,5,28
2014-05-29,0.29555556140150185,2014,5,29
2014-05-30,0.26666667200624944,2014,5,30
2014-05-31,0.24458333809549612,2014,5,31
2014-06-01,0.2445833382817606,2014,6,1
2014-06-02,0.30041667257125176,2014,6,2
2014-06-03,0.3095833394366006,2014,6,3
2014-06-04,0.2762500053271651,2014,6,4
2014-06-05,0.2941666723228991,2014,6,5
2014-06-06,0.339166673241804,2014,6,6
2014-06-07,0.22958333793406685,2014,6,7
2014-06-08,0.2820833389957746,2014,6,8
2014-06-09,0.29541667231048147,2014,6,9
2014-06-10,0.32041667302449545,2014,6,10
2014-06-11,0.3077777836126862,2014,6,11
2014-06-12,0.32833333952973287,2014,6,12
2014-06-13,0.33500000635782873,2014,6,13
2014-06-14,0.2583333380520344,2014,6,14
2014-06-15,0.23875000396122537,2014,6,15
2014-06-16,0.2575000045200189,2014,6,16
2014-06-17,0.2825000062274436,2014,6,17
2014-06-18,0.30583333938072127,2014,6,18
2014-06-19,0.2700000051409006,2014,6,19
2014-06-20,0.286250005941838,2014,6,20
2014-06-21,0.23500000415369868,2014,6,21
2014-06-22,0.27458333879088365,2014,6,22
2014-06-23,0.2902314871135685,2014,6,23
2014-06-24,0.2593981529827471,2014,6,24
2014-06-25,0.27416667236636083,2014,6,25
2014-06-26,0.29949074671776205,2014,6,26
2014-06-27,0.3070833392096339,2014,6,27
2014-06-28,0.22833333893989524,2014,6,28
2014-06-29,0.20583333795269332,2014,6,29
2014-06-30,0.2511111170260443,2014,6,30
2014-07-01,0.23666667205591996,2014,7,1
2014-07-02,0.231250005060186,2014,7,2
2014-07-03,0.2345833383500576,2014,7,3
2014-07-04,0.25833333932484187,2014,7,4
2014-07-05,0.2775000069290399,2014,7,5
2014-07-06,0.2008333371952176,2014,7,6
2014-07-07,0.2275000050663948,2014,7,7
2014-07-08,0.26083333923791846,2014,7,8
2014-07-09,0.22000000464419522,2014,7,9
2014-07-10,0.21875000443930426,2014,7,10
2014-07-11,0.22291667154058814,2014,7,11
2014-07-12,0.21833333820104597,2014,7,12
2014-07-13,0.22583333840593697,2014,7,13
2014-07-14,0.2929166728941103,2014,7,14
2014-07-15,0.27833333931242427,2014,7,15
2014-07-16,0.3583333394800623,2014,7,16
2014-07-17,0.3666666721614698,2014,7,17
2014-07-18,0.32291667293757204,2014,7,18
2014-07-19,0.1900000039798518,2014,7,19
2014-07-20,0.21833333826313417,2014,7,20
2014-07-21,0.26902778416665063,2014,7,21
2014-07-22,0.2820833396787445,2014,7,22
2014-07-23,0.2908333398712178,2014,7,23
2014-07-24,0.2781481541417263,2014,7,24
2014-07-25,0.3116666737943888,2014,7,25
2014-07-26,0.2791666736826301,2014,7,26
2014-07-27,0.26773148801315716,2014,7,27
2014-07-28,0.2916666735998458,2014,7,28
2014-07-29,0.21597222688918313,2014,7,29
2014-07-30,0.23458333831901354,2014,7,30
2014-07-31,0.29208333988984425,2014,7,31
2014-08-01,0.2454166720000406,2014,8,1
2014-08-02,0.22791667211179933,2014,8,2
2014-08-03,0.20500000435858964,2014,8,3
2014-08-04,0.2718055608475374,2014,8,4
2014-08-05,0.26444445068913475,2014,8,5
2014-08-06,0.2780092659406364,2014,8,6
2014-08-07,0.2530092652714639,2014,8,7
2014-08-08,0.24018519053718557,2014,8,8
2014-08-09,0.21296296775754955,2014,8,9
2014-08-10,0.2232638940870486,2014,8,10
2014-08-11,0.24648148714116325,2014,8,11
2014-08-12,0.266226858197263,2014,8,12
2014-08-13,0.21333333809549612,2014,8,13
2014-08-14,0.23958333879709245,2014,8,14
2014-08-15,0.2504166725712518,2014,8,15
2014-08-16,0.25708333974083264,2014,8,16
2014-08-17,0.25625000605359677,2014,8,17
2014-08-18,0.3066666731610894,2014,8,18
2014-08-19,0.2745370435080043,2014,8,19
2014-08-20,0.2980092665180564,2014,8,20
2014-08-21,0.259583339219292,2014,8,21
2014-08-22,0.24375000589837628,2014,8,22
2014-08-23,0.24583333854873976,2014,8,23
2014-08-24,0.27458333944280944,2014,8,24
2014-08-25,0.32791667394340035,2014,8,25
2014-08-26,0.24291667165234684,2014,8,26
2014-08-27,0.2541666725029548,2014,8,27
2014-08-28,0.30587963613647,2014,8,28
2014-08-29,0.27050926531837494,2014,8,29
2014-08-30,0.24250000566244126,2014,8,30
2014-08-31,0.2404166717082262,2014,8,31
2014-09-01,0.2847222282137308,2014,9,1
2014-09-02,0.3012500067551931,2014,9,2
2014-09-03,0.295694450047557,2014,9,3
2014-09-04,0.24708333903302748,2014,9,4
2014-09-05,0.30500000587974985,2014,9,5
2014-09-06,0.25333333909511563,2014,9,6
2014-09-07,0.2604166731859247,2014,9,7
2014-09-08,0.2779166728568574,2014,9,8
2014-09-09,0.3059722283441159,2014,9,9
2014-09-10,0.3453240803063468,2014,9,10
2014-09-11,0.2667129684791521,2014,9,11
2014-09-12,0.31666667268577,2014,9,12
2014-09-13,0.30500000646958747,2014,9,13
2014-09-14,0.2912500056127707,2014,9,14
2014-09-15,0.33458333947109403,2014,9,15
2014-09-16,0.3655671366110996,2014,9,16
2014-09-17,0.29439815437007283,2014,9,17
2014-09-18,0.3018518579744354,2014,9,18
2014-09-19,0.31250000617777307,2014,9,19
2014-09-20,0.35166667352120085,2014,9,20
2014-09-21,0.31416667386268576,2014,9,21
2014-09-22,0.30976852459695053,2014,9,22
2014-09-23,0.3096296359405473,2014,9,23
2014-09-24,0.3505555629730224,2014,9,24
2014-09-25,0.3795833385549486,2014,9,25
2014-09-26,0.39666667226701974,2014,9,26
2014-09-27,0.35083333908890685,2014,9,27
2014-09-28,0.3250000045634806,2014,9,28
2014-09-29,0.45560185677475395,2014,9,29
2014-09-30,0.5147685226708375,2014,9,30
2014-10-01,0.332500005637606,2014,10,1
2014-10-02,0.3241666732976834,2014,10,2
2014-10-03,0.39291667249053713,2014,10,3
2014-10-04,0.36875000676761066,2014,10,4
2014-10-05,0.31875000580524404,2014,10,5
2014-10-06,0.37708333851769565,2014,10,6
2014-10-07,0.2787500055437839,2014,10,7
2014-10-08,0.2995833384183546,2014,10,8
2014-10-09,0.2708333386729161,2014,10,9
2014-10-10,0.3041666727823516,2014,10,10
2014-10-11,0.3037500053023299,2014,10,11
2014-10-12,0.26125000522782404,2014,10,12
2014-10-13,0.3012500066620608,2014,10,13
2014-10-14,0.34560185858151976,2014,10,14
2014-10-15,0.3728703771614366,2014,10,15
2014-10-16,0.32319445044354156,2014,10,16
2014-10-17,0.44097222769288,2014,10,17
2014-10-18,0.43791667216767866,2014,10,18
2014-10-19,0.37666667386268576,2014,10,19
2014-10-20,0.6466666723291079,2014,10,20
2014-10-21,0.6650000036694109,2014,10,21
2014-10-22,0.4279166715530058,2014,10,22
2014-10-23,0.5517592656322651,2014,10,23
2014-10-24,0.5733333366612593,2014,10,24
2014-10-25,0.4204166715654234,2014,10,25
2014-10-26,0.43583333827555176,2014,10,26
2014-10-27,0.5727314858559381,2014,10,27
2014-10-28,0.6429166735460361,2014,10,28
2014-10-29,0.6756018575073944,2014,10,29
2014-10-30,0.7733333398829455,2014,10,30
2014-10-31,0.5629166706120251,2014,10,31
2014-11-01,0.53583333833764,2014,11,1
2014-11-02,0.45458333976566795,2014,11,2
2014-11-03,0.3630555622831539,2014,11,3
2014-11-04,0.3462500051905712,2014,11,4
2014-11-05,0.3981018556419898,2014,11,5
2014-11-06,0.40958333915720385,2014,11,6
2014-11-07,0.33805556253840524,2014,11,7
2014-11-08,0.33638889521222426,2014,11,8
2014-11-09,0.3529166713977854,2014,11,9
2014-11-10,0.453425932282375,2014,11,10
2014-11-11,0.3970370417046878,2014,11,11
2014-11-12,0.3602777836844325,2014,11,12
2014-11-13,0.4513822800593165,2014,11,13
2014-11-14,0.3572222277280633,2014,11,14
2014-11-15,0.34583333777263764,2014,11,15
2014-11-16,0.351666671782732,2014,11,16
2014-11-17,0.41166667258366946,2014,11,17
2014-11-18,0.6112500061591466,2014,11,18
2014-11-19,0.6358333391516849,2014,11,19
2014-11-20,0.5766666700442632,2014,11,20
2014-11-21,0.5783333390330275,2014,11,21
2014-11-22,0.5450000050167243,2014,11,22
2014-11-23,0.48416667052855095,2014,11,23
2014-11-24,0.6327314851840061,2014,11,24
2014-11-25,0.6681018569679171,2014,11,25
2014-11-26,0.4688425975782728,2014,11,26
2014-11-27,0.44527778606171964,2014,11,27
2014-11-28,0.4175000049035858,2014,11,28
2014-11-29,0.43189815329732717,2014,11,29
2014-11-30,0.51875000509123,2014,11,30
2014-12-01,0.5109259289896323,2014,12,1
2014-12-02,0.5041666752348344,2014,12,2
2014-12-03,0.5404166740813741,2014,12,3
2014-12-04,0.4837500082949797,2014,12,4
2014-12-05,0.5513425997768839,2014,12,5
2014-12-06,0.39916667255262533,2014,12,6
2014-12-07,0.3304166717765232,2014,12,7
2014-12-08,0.5219444499489058,2014,12,8
2014-12-09,0.525810190555812,2014,12,9
2014-12-10,0.688078709108824,2014,12,10
2014-12-11,0.8987037053193759,2014,12,11
2014-12-12,0.7019113810565422,2014,12,12
2014-12-13,0.35819445152042645,2014,12,13
2014-12-14,0.33166667350257434,2014,12,14
2014-12-15,0.4110185237359945,2014,12,15
2014-12-16,0.6550925964558566,2014,12,16
2014-12-17,0.82256944787999,2014,12,17
2014-12-18,1.0152777807304154,2014,12,18
2014-12-19,0.96620370088904,2014,12,19
2014-12-20,0.6523148191195948,2014,12,20
2014-12-21,0.49832176576644455,2014,12,21
2014-12-22,0.4879629694753223,2014,12,22
2014-12-23,0.6057523197770395,2014,12,23
2014-12-24,0.5399189874909266,2014,12,24
2014-12-25,0.39958334059144063,2014,12,25
2014-12-26,0.6346759306922279,2014,12,26
2014-12-27,0.5004166713605325,2014,12,27
2014-12-28,0.25541667211800817,2014,12,28
2014-12-29,0.32458333956698576,2014,12,29
2014-12-30,0.6170833387412131,2014,12,30
2014-12-31,0.8237500041723251,2014,12,31
2015-01-01,0.9400000029864412,2015,1,1
2015-01-02,0.936666667026778,2015,1,2
2015-01-03,0.8629166689390937,2015,1,3
2015-01-04,0.9458333334575096,2015,1,4
2015-01-05,0.8000231527516412,2015,1,5
2015-01-06,0.7473148194314153,2015,1,6
2015-01-07,0.8437963012260972,2015,1,7
2015-01-08,0.7521296333694072,2015,1,8
2015-01-09,0.9776388962028756,2015,1,9
2015-01-10,0.7574537078332569,2015,1,10
2015-01-11,0.6791666689639291,2015,1,11
2015-01-12,0.6172685230254299,2015,1,12
2015-01-13,0.5604166725960871,2015,1,13
2015-01-14,0.5762500061963995,2015,1,14
2015-01-15,0.37250000640956893,2015,1,15
2015-01-16,0.31458334025616447,2015,1,16
2015-01-17,0.3562500059294204,2015,1,17
2015-01-18,0.34958334049830836,2015,1,18
2015-01-19,0.3647685264133745,2015,1,19
2015-01-20,0.4879166726022959,2015,1,20
2015-01-21,0.41222222760595656,2015,1,21
2015-01-22,0.3959722284813998,2015,1,22
2015-01-23,0.655717597608627,2015,1,23
2015-01-24,0.5279166713046531,2015,1,24
2015-01-25,0.40583334024995565,2015,1,25
2015-01-26,0.6510185231834098,2015,1,26
2015-01-27,0.5357870424269803,2015,1,27
2015-01-28,0.6550000041723251,2015,1,28
2015-01-29,0.4500000043772161,2015,1,29
2015-01-30,0.25708333946143586,2015,1,30
2015-01-31,0.27791667270163695,2015,1,31
2015-02-01,0.27208333915720384,2015,2,1
2015-02-02,0.3303703769110143,2015,2,2
2015-02-03,0.31638889462445624,2015,2,3
2015-02-04,0.32310185793925217,2015,2,4
2015-02-05,0.3209259321499202,2015,2,5
2015-02-06,0.3777314878068864,2015,2,6
2015-02-07,0.49458333825071654,2015,2,7
2015-02-08,0.46291667347153026,2015,2,8
2015-02-09,0.40596065312813695,2015,2,9
2015-02-10,0.40851852538202094,2015,2,10
2015-02-11,0.41486111757242017,2015,2,11
2015-02-12,0.4475000061094761,2015,2,12
2015-02-13,0.421250006587555,2015,2,13
2015-02-14,0.27541667465120556,2015,2,14
2015-02-15,0.27291667309279244,2015,2,15
2015-02-16,0.3205555616222598,2015,2,16
2015-02-17,0.29837963569012504,2015,2,17
2015-02-18,0.35680556244182365,2015,2,18
2015-02-19,0.46583333971599733,2015,2,19
2015-02-20,0.5250000040978193,2015,2,20
2015-02-21,0.3472222311353242,2015,2,21
2015-02-22,0.36625000902762017,2015,2,22
2015-02-23,0.30115741346100416,2015,2,23
2015-02-24,0.3315740802911697,2015,2,24
2015-02-25,0.35912037668404756,2015,2,25
2015-02-26,0.3854166729996602,2015,2,26
2015-02-27,0.3945833399891853,2015,2,27
2015-02-28,0.40583333990847076,2015,2,28
2015-03-01,0.28958333913857737,2015,3,1
2015-03-02,0.3354629691793687,2015,3,2
2015-03-03,0.40958334030583504,2015,3,3
2015-03-04,0.39740741303604515,2015,3,4
2015-03-05,0.32245371053685196,2015,3,5
2015-03-06,0.45750000420957804,2015,3,6
2015-03-07,0.5933333391323686,2015,3,7
2015-03-08,0.4391666731486718,2015,3,8
2015-03-09,0.4679166721800963,2015,3,9
2015-03-10,0.4712500073326131,2015,3,10
2015-03-11,0.5291666730927924,2015,3,11
2015-03-12,0.5079166726519664,2015,3,12
2015-03-13,0.3816666730369131,2015,3,13
2015-03-14,0.29986111848028724,2015,3,14
2015-03-15,0.3166203791724035,2015,3,15
2015-03-16,0.3907291748638575,2015,3,16
2015-03-17,0.36995371150680717,2015,3,17
2015-03-18,0.35240741469379927,2015,3,18
2015-03-19,0.3058333413985868,2015,3,19
2015-03-20,0.3102777846502485,2015,3,20
2015-03-21,0.3162500083446503,2015,3,21
2015-03-22,0.3337500087916851,2015,3,22
2015-03-23,0.3941666727575163,2015,3,23
2015-03-24,0.3191666745580733,2015,3,24
2015-03-25,0.2800000071525574,2015,3,25
2015-03-26,0.326666673955818,2015,3,26
2015-03-27,0.350416671919326,2015,3,27
2015-03-28,0.44009259890557995,2015,3,28
2015-03-29,0.3054106341683922,2015,3,29
2015-03-30,0.3549652842571959,2015,3,30
2015-03-31,0.4354166726892193,2015,3,31
2015-04-01,0.2781481537485012,2015,4,1
2015-04-02,0.26208333810791373,2015,4,2
2015-04-03,0.245416670696189,2015,4,3
2015-04-04,0.231250003973643,2015,4,4
2015-04-05,0.2525000050663948,2015,4,5
2015-04-06,0.27125000581145287,2015,4,6
2015-04-07,0.2870833403120438,2015,4,7
2015-04-08,0.2957870444179409,2015,4,8
2015-04-09,0.32500000642612575,2015,4,9
2015-04-10,0.3512500084005296,2015,4,10
2015-04-11,0.31000000818942985,2015,4,11
2015-04-12,0.2737500072767337,2015,4,12
